word,Entropy
taiso,5.20541380045165
letoi,5.20540638967394
kinte,5.20539758999189
harum,5.20537232339367
rodat,5.20534985200674
setum,5.20519286563918
rubin,5.20487376269516
desuk,5.2044902857835
hubar,5.20433796993982
hikam,5.20428781278778
selup,5.20427831192318
besut,5.20412920723539
mesiu,5.20399317529496
bekah,5.20398223904079
potia,5.2038551533921
makro,5.2037592652459
surga,5.20368328463127
dirus,5.20320105464419
baton,5.20313087283167
korsi,5.20298306862092
debat,5.2027551856215
habuk,5.20217870766444
jakut,5.20200503161113
oktan,5.20194224185989
kejan,5.20186752871771
debas,5.20170645249887
leduk,5.20132480303739
badut,5.20119069353919
bakar,5.20111283966822
kuhap,5.20102753443628
serdi,5.20080032429823
capik,5.20078549488523
pulsa,5.20076397350034
waris,5.20051460530953
dekil,5.20041928350619
jeran,5.20038042404839
mulet,5.20023501924606
tulip,5.20006907246753
unlam,5.20005851032247
dirah,5.19990232537825
belta,5.19984429278281
migas,5.1997708528926
balon,5.1996292563524
belus,5.19957944937011
pamor,5.1995038072999
rapuh,5.199265351316
maleo,5.19879948833186
juran,5.19844463453726
paras,5.19828603171458
pusta,5.19782374896305
kanji,5.19771407273177
rajin,5.19759540988795
solet,5.1966099005433
reguk,5.19616121637514
cekau,5.19614231013826
remah,5.19611121670662
rumah,5.19609411651851
kapat,5.19603223548853
torus,5.1959001244474
borek,5.19546320113891
tenor,5.19533180093717
tandu,5.19496661145699
pegas,5.19457170787769
embak,5.19450286556041
kudil,5.19447969000545
milad,5.19442262166416
mason,5.19433279106012
jilat,5.19389106760471
rewak,5.19360692968659
depan,5.1935109860194
rabak,5.19346053192081
jenak,5.19343191507509
rumen,5.19329694414
sekon,5.19259296022202
diler,5.19208350581098
turne,5.19192203223343
siwar,5.19165460617296
batih,5.19163180704987
limut,5.19141744408661
selot,5.1913881659653
golak,5.19135348581473
palak,5.19105786561181
kargo,5.19014574659238
masih,5.19003821123566
pagut,5.18977681739855
supel,5.18965340385306
gibas,5.18953404232627
fakir,5.18948112219599
merok,5.18940723440027
untir,5.18916805482563
klien,5.18903181585169
tidur,5.18902572764415
kedul,5.18898993257075
eksit,5.1889228274128
gurit,5.18891353257779
token,5.18889394054428
jalur,5.18883580869324
medan,5.18860301109952
sikon,5.18840905556121
celas,5.18820376019863
bigas,5.18811447436203
mules,5.18789198614988
kolah,5.18760779409579
ingar,5.18758094269742
timus,5.18653966597801
pugas,5.18644351493331
siger,5.18639813526671
hadir,5.18622099769867
desur,5.18620659913742
rasia,5.18600932641447
sigap,5.18547130976406
mesta,5.18518710828931
berok,5.18516464517208
bines,5.18498269109428
delap,5.18450522212998
peroi,5.1843919627662
arpus,5.18408229970962
ateis,5.18394242649323
timah,5.1837882011637
balig,5.1835494937562
aktip,5.18312316826623
minta,5.18301802071837
embar,5.18281504552724
etnik,5.18278200163337
tebus,5.18264479153392
pinus,5.18253534940942
sapar,5.1818498189654
bilah,5.18180097857218
bosan,5.18163964063022
antar,5.18138451474041
culas,5.18134904433665
kapas,5.18128373888401
jelai,5.18096465580353
rafik,5.18092477328716
durna,5.18087842195652
korem,5.18074856022288
gilap,5.18074195104209
lecat,5.18038232682648
racun,5.18018163479239
peksi,5.1800755581746
lejar,5.17979913134278
rapai,5.17979497877192
manol,5.17949629143053
ansar,5.17946325541269
rebah,5.17915821683667
gerut,5.17897030617054
pasak,5.17865169037819
tapak,5.17831046889703
kimpa,5.17829884070179
detap,5.17812044732151
kirai,5.17789840100884
bedal,5.17775798974463
dabus,5.17771613582673
sipoa,5.17767830543568
harem,5.17764244583488
sailo,5.1776406122196
kotah,5.17754841867924
sepah,5.17733243525274
buset,5.17706938108926
rubah,5.1770041062651
rajut,5.17681255126963
diksa,5.1767938294228
maori,5.17666690870677
kidul,5.17646041463587
rangu,5.17631085802075
natar,5.17612136091594
barso,5.17610916307183
akmil,5.17599080628119
dekut,5.1759833493331
pelah,5.17580659204234
mapor,5.17503253572239
ragum,5.17369191463706
jaket,5.1735769634393
kerom,5.17325927457294
harbi,5.17309444589336
dakon,5.17267224014359
patar,5.1723346385452
bedan,5.17225261884869
kerop,5.17197665013741
petah,5.17182820461909
julai,5.17153160862135
surih,5.17146218327423
gurab,5.17140784306325
samak,5.17123794366793
napsu,5.17102938305879
megat,5.17074548199757
kamat,5.17065033874771
kober,5.1700668862224
jerau,5.1695869958916
poker,5.16939271667093
perli,5.16889001027329
nasar,5.16837959416431
wasir,5.16834880387201
dekus,5.16818022318798
mulsa,5.16772150832742
alpis,5.16748844778172
janur,5.16714854837761
loban,5.16711463868144
halok,5.16707459514682
pasar,5.16706089934017
nugal,5.16693525818791
gemas,5.166929650436
halim,5.16685061083784
calus,5.16671442212826
pulen,5.16663804646283
delit,5.16655101201198
umbar,5.16622216567379
carok,5.16594127300388
lacut,5.16589954330596
ragib,5.16561473342719
rijal,5.16551712835941
paluh,5.1654662236728
pakat,5.16386179901017
klaim,5.16381591636617
ranau,5.16376225032484
datum,5.16328793183646
derun,5.16313403953198
hauri,5.16308121105689
murni,5.16300782272983
samar,5.16299251219396
ablur,5.16262553819674
perma,5.1626254303886
letup,5.16233540162029
khair,5.16228746427015
ramai,5.16225526107586
lajur,5.16225314682276
cabik,5.16217695195001
sebun,5.16213506295956
redut,5.16212405161141
pegal,5.16210820666897
kaimo,5.16198883983412
tubin,5.16176527559925
kibor,5.16168877807782
timun,5.1612838913733
betul,5.16107238588398
gerus,5.16097782722137
bacik,5.1608590131154
resmi,5.1606899031781
andik,5.160438273959
sejat,5.16007799226309
letum,5.15999174671716
habis,5.15980345065527
mabok,5.15980240692709
adres,5.15942480716135
kodau,5.15897241430436
bugat,5.15862165545136
semah,5.158523876962
lanas,5.15837639570942
hibat,5.15833364045406
barat,5.15831870862569
maras,5.15807962058433
oblak,5.1578928233366
kacip,5.15783531663595
corak,5.15783191964421
tajin,5.15764700005739
kamas,5.15721029055302
kabat,5.15696872205047
seruh,5.15686714973441
botia,5.15678141342811
patuh,5.15677584147138
kawin,5.15665637586978
legir,5.15654054229492
hamil,5.15636706164663
radon,5.15594280838404
malak,5.15584516984979
kubti,5.15496166519686
korma,5.15494751865677
sumah,5.1548858704157
rande,5.15476889261517
rubel,5.15444218306397
geluk,5.15412104739986
sabak,5.15396702456482
horas,5.15362331727836
sinda,5.1535457060459
rosin,5.1535428018839
mandi,5.15334849461369
pecak,5.15330994749611
degar,5.15319246854003
andir,5.15286513997573
desit,5.15272768416519
kadar,5.15245439176204
jalin,5.15230796762412
minus,5.15205050666968
lapak,5.15203004199802
eolit,5.15168674829092
kedah,5.15101242899516
sewar,5.15084066899262
sangu,5.15067836922605
tamak,5.1506406491281
obras,5.15006760439899
culan,5.15000666235765
sohar,5.14989986511266
sarap,5.14968202561625
dalem,5.14949022805855
kapal,5.1494139323398
rodan,5.14939323864891
albit,5.14923268142962
rawit,5.14910105489183
cabir,5.14858559591881
uktab,5.14843467004561
alber,5.14749994574118
dolat,5.14678029908518
baras,5.14660811419026
alien,5.14655784297959
aulia,5.14619099594346
girus,5.14607345243176
nakas,5.14576896654194
balak,5.14551279412922
gutik,5.14547113025221
kulon,5.14524949572973
kempa,5.14494835832688
keluh,5.14491791348803
sapai,5.14489127685449
sampu,5.14455707173436
buari,5.14440607698567
lotis,5.14426231967455
sudra,5.14412719565078
maden,5.14383307458821
repok,5.14382123525957
julat,5.1433165085845
ampik,5.14329265285809
norit,5.14322477810408
samuh,5.1432106111501
palar,5.14276137429107
sabar,5.14273336864812
getuk,5.14262435378727
teguk,5.14248883178001
peski,5.14232671511656
kuota,5.1422504741835
tegur,5.14209478664188
duren,5.14184168810788
hirta,5.14160320933874
cepak,5.14154511488364
nalar,5.14105995619769
girah,5.14103036267232
batak,5.14092156386019
gabut,5.14089418911461
gelam,5.14062319343475
tabak,5.14046460684387
rambu,5.14038457342313
menta,5.14035278190386
gemal,5.14026918087566
sokah,5.14017136869763
damen,5.13934022686152
suami,5.13890065667992
konus,5.13877137480606
kalap,5.13874783583922
rapbn,5.13847098858902
impas,5.13833599291919
rakap,5.13811034456836
tamar,5.13797121106614
kaswi,5.13772434039859
pelti,5.13757217832862
ulser,5.13745847724584
gaduk,5.13731043299694
habil,5.13730098653509
inkus,5.13725369001921
lahip,5.13664360062217
benta,5.13659976588622
ishak,5.13638094015664
antip,5.13607589058453
altar,5.13593768368378
jakun,5.13577630205497
gelap,5.13555057907794
palai,5.13553988756043
gumal,5.13540746913959
seton,5.13532642702211
abrak,5.13530074800161
renda,5.13515433352146
ihlas,5.13490445673156
masak,5.13478304147315
gulam,5.13449507500601
hilap,5.13438669567608
ungar,5.13423978205529
kalam,5.13419805775037
aktor,5.13411302240879
belah,5.13378736476994
safir,5.1337084997814
media,5.13353638297237
lesot,5.13337916675959
inset,5.13308308764685
rawis,5.13267946936855
retih,5.13262143266877
lorah,5.13238022850175
eksil,5.13229188779928
bisul,5.13224676987243
lamak,5.13222942842928
rikuh,5.13222820297229
metah,5.13216397799871
rahum,5.13207726491238
ruyak,5.1318434588755
kiara,5.13171898033251
getap,5.13135734878332
cupak,5.13135586489789
limun,5.13097829510334
rejan,5.13089695204661
kamal,5.13088249786653
urdal,5.13071966487309
skrip,5.13070925584384
kerja,5.13047801861268
gamet,5.13022725816764
nadim,5.13020627960292
jelas,5.13019079265252
sedut,5.13013861613955
putri,5.12981921135034
hemat,5.1297883075978
mutah,5.12970461859604
perum,5.12961564415165
bakdu,5.12949604663092
pegan,5.12947932343059
tarap,5.12940625277572
letos,5.12934489210201
armel,5.12918211580551
lenor,5.12906485222431
perot,5.12845090559212
paran,5.12822200812347
sarju,5.1281451454366
lokus,5.12803879938335
betah,5.12787195315578
pasai,5.12776334205764
licau,5.12766207580587
ranji,5.12745854602313
parau,5.12687054214898
gulir,5.12675884311292
diska,5.12665773745446
bagus,5.126061734967
hitam,5.12597996681777
kuldi,5.12596134872745
tapai,5.12595399805631
tarif,5.12580399841745
aplus,5.1256227328305
pijak,5.12552514209135
pacuk,5.12551993864959
serbu,5.12548957664361
katam,5.1253490352874
taram,5.1247688048475
wakil,5.12472444424219
tegap,5.12434931206209
misoa,5.12432519475291
selon,5.12428438745912
baluh,5.12426767467603
rapat,5.12422279457152
penad,5.1237470879688
sopek,5.12360601815335
berma,5.12317971852532
kopet,5.12311075809859
gabus,5.12282190530054
tanau,5.12250917142136
letda,5.12236499669653
kapan,5.12175901143541
kopur,5.12136005678315
imlek,5.12095876722166
kasap,5.1208730963168
lumen,5.12078260379692
begal,5.12042212966705
pusri,5.11999453730547
bakso,5.11966425409697
taoke,5.11965305036117
robek,5.11937157521544
punah,5.1190169208075
lemah,5.11891707903069
gebal,5.11885012818215
pelni,5.11840071565509
kadai,5.1180928080891
tebah,5.1175237640484
empat,5.11742519654442
capuk,5.11725596260181
gadis,5.11716174242538
hisap,5.11707746528714
hapus,5.11703646816705
rudin,5.11686819080381
sifar,5.11685959380069
sawit,5.11676060354159
curik,5.11655713550151
fasik,5.11654467789694
kasam,5.11645078956836
ankum,5.11632740461829
asrot,5.11595768073768
gubal,5.11593499209324
rahib,5.11593411349558
basar,5.11583811239732
kepot,5.11578642225308
darai,5.11521336933981
kerak,5.11518833446512
lebun,5.11504038273041
labak,5.11482295662473
pakal,5.1146000074934
cupar,5.1145671063858
senda,5.1145148780395
bukti,5.11378524663917
topik,5.11377688937084
jamik,5.11371210130951
rabeg,5.11360595411833
eksin,5.11313640289245
pijar,5.1125875565206
hebat,5.1125320231071
bakat,5.11253073500661
panar,5.11235176799719
perda,5.11229188832451
pelok,5.11215644672912
trusa,5.11201910675418
sopir,5.11192786669798
galib,5.11179184803787
alpin,5.11161105142758
karsa,5.11156877476461
ceruk,5.11148151494983
petok,5.1112964577492
becak,5.11109539292545
malar,5.11079902230318
lihap,5.11046802834242
catel,5.10976396628895
fatir,5.10974780014492
cemar,5.10941440431984
nakal,5.10940036230824
recik,5.10933373972141
topek,5.10928926199846
legam,5.1090204898679
rekto,5.10891661669611
purba,5.10879144264515
burok,5.10843340496457
kafil,5.10828352980768
pagun,5.10811261284727
rebok,5.10796950318293
umbai,5.10763547936603
kaing,5.1072299122214
humas,5.10713074542737
krans,5.1064778581945
gesit,5.10643158098736
langu,5.10631210736789
empas,5.10622406153215
kendi,5.10618217160879
gelis,5.10554753443603
makas,5.10551931383938
detil,5.10532152113265
pacek,5.10501533626386
cebak,5.10483726893205
nobat,5.1045156939768
akpen,5.10447131582584
atmil,5.10445220267376
tabuh,5.10432880691553
malai,5.10419627696615
legap,5.10410877145558
kaido,5.1039970094958
aksep,5.10397150622236
donat,5.10354569766472
sudet,5.10354102618362
imbas,5.10339465042608
umpat,5.10320088964182
dalih,5.1031774731595
megan,5.10234886633663
lapar,5.10229125620072
meski,5.10223895459622
paria,5.10222248693787
ormas,5.10213956907764
tania,5.10199977320972
lampu,5.10187723741187
andek,5.10184235282483
komet,5.10101046270229
jimak,5.10086107601218
sakap,5.10081656999785
linda,5.10077669723374
geman,5.10037164462192
basuh,5.10023850359385
tawur,5.10012459655646
endal,5.09998254814656
getis,5.09983450899466
kucir,5.0994079461517
camuk,5.09918369160869
lebah,5.09901943170886
bagul,5.09854957678059
tepok,5.09826207353386
balar,5.09810461504047
desil,5.09735200482001
lejas,5.09727410598013
majir,5.09706982447712
ingat,5.09663223801884
pesok,5.09634600381258
kamau,5.09626009349525
delut,5.09610446802904
rajul,5.09596810846153
bajik,5.09577897357722
podak,5.09563912561025
korup,5.09550313124043
korum,5.09545002951691
garpu,5.09540254703454
dakar,5.09523522667287
legit,5.09516103099279
paldu,5.09511119727371
pasto,5.0951087782143
jenat,5.09490463735837
dolan,5.09420256176798
iptek,5.09394557602638
blauk,5.09385164291966
sapat,5.09382111910037
cokar,5.09359481157986
ramas,5.09354157417614
tonil,5.09347594175509
kopra,5.09340834858037
radak,5.09335725754486
marau,5.09313606984054
capek,5.0926200114041
galos,5.09241641140185
poket,5.09235732225573
akpri,5.0922118265548
capit,5.09219371178549
sunda,5.09206846665221
semok,5.09205931908578
dekah,5.091952645496
nambi,5.09159495548459
gurah,5.09153519378297
lanau,5.09152328546867
ceram,5.09116272946279
wares,5.09105873044936
kecam,5.09090385105308
sawer,5.09089203999138
pause,5.09068912757165
obral,5.09067296395642
demik,5.09063792115892
kecap,5.09053398891461
gerah,5.09046594114833
batai,5.09039193873686
labuh,5.09038764714627
medik,5.09029801739142
cerap,5.09025430180562
petor,5.0899032537973
kawul,5.08980156679925
burma,5.0896276330269
skuad,5.08876088016215
merot,5.08838469982078
jaksi,5.08801078098851
balai,5.08779855566695
murba,5.08779818435171
antoi,5.08764452147642
masai,5.08763303775412
molek,5.08758828726172
parji,5.08750305082669
desut,5.08749424578101
ander,5.08744600559653
poser,5.08726381234019
bajir,5.08694897332632
rabat,5.08675352866524
curam,5.08667211323364
yakis,5.08663426624879
kaomu,5.08657656966632
pikot,5.08629013580633
lamar,5.0862170016557
komis,5.08602691836281
gerun,5.08596851976425
ampek,5.08580850944095
sobek,5.08580303599492
intel,5.08571498076961
ansor,5.08555297708183
rudah,5.08541875285623
sugra,5.0852941291957
jabir,5.08527324680006
bijak,5.08526770953405
palat,5.08520924545208
hulam,5.08520252508265
redah,5.08494795154764
panai,5.08482057161134
gamel,5.08469433176008
tanji,5.08468896182594
pakan,5.08434439721976
ruwat,5.08422031681941
camur,5.08417560608902
orkes,5.0841594371221
tenda,5.08396567674359
muhal,5.0839580404085
pakde,5.08370131637954
torsi,5.08329315335217
losin,5.08300051776547
detus,5.08293304668417
mores,5.08286081827893
baran,5.08238109055592
ronta,5.08236014097452
kucam,5.08220055108466
singa,5.08213295935993
rawin,5.08212016704499
pakau,5.0820930592546
akhir,5.08202166158987
barau,5.08171227835671
bahri,5.08169669690435
hinap,5.08162254675734
kumba,5.0813646446603
dopak,5.0813603927048
embat,5.08100585810833
magun,5.08083640929132
lopek,5.08046422218891
cabuk,5.08044005244391
nolam,5.07979784364729
wasit,5.07972746246904
karah,5.07966727256193
magel,5.07873699395906
lodan,5.07783377474793
antem,5.07771667904761
pacis,5.07735750067879
rabas,5.07728832392166
kabau,5.07714827711231
puber,5.07700521517883
dilah,5.07692990553492
mesti,5.07661213505667
laram,5.07648028048875
pasat,5.07639792816516
larap,5.07631637037247
pecai,5.0758584145742
delta,5.07554276649912
solah,5.07498364342334
meaks,5.07415255459051
cadik,5.07390262740792
hadis,5.07387302285359
rimba,5.07336738526544
patas,5.07324712847161
sahib,5.07304540480144
banar,5.07257852128137
antep,5.07237554335012
anduk,5.07222702919714
logat,5.07217829448341
imbal,5.07199854339343
lewar,5.07173960517842
benah,5.07128341282233
palas,5.07119516734734
besoa,5.07049431447882
sayur,5.07049281819866
kecit,5.07041371517006
ihsan,5.07022840353777
kopel,5.06946576406762
human,5.06934313402454
eosin,5.0692666480356
teori,5.06910496680609
buani,5.06907858689792
strok,5.06878137009914
askot,5.06842356207522
riwan,5.06800665622094
lepok,5.06799589345599
empal,5.06795913642141
genuk,5.06776177258897
rempa,5.06730744777567
kedip,5.06718188311526
gites,5.0671732981782
baleg,5.0670293649869
maria,5.06675480208763
belok,5.06664307260033
tegil,5.06613796025486
caper,5.06609084838435
nilem,5.06590465055438
engas,5.06560290000062
getil,5.06536930792849
karir,5.06526278193687
etnis,5.06518956482742
panko,5.06499599946478
celik,5.06485942862068
bokap,5.06477488574222
debik,5.06465508687617
poler,5.0646165783668
sepoi,5.06461368253886
bakal,5.0643124973345
betok,5.06352196420381
kepol,5.06317164984955
urita,5.06300311377107
gelut,5.06271239909687
cabur,5.06269042791806
ratap,5.06250575893062
aspel,5.06232252950536
andur,5.06216522650523
lambu,5.06209017346909
lomek,5.06199654346102
sulbi,5.06195861028062
lesbi,5.06179987591846
tunda,5.0617127274643
water,5.0616350011323
genap,5.06118858894729
sirop,5.06104196539721
cadir,5.06041120083602
porta,5.06019677369456
tebok,5.05993169667806
poren,5.05955918407818
pelor,5.05948213594646
lenda,5.05929689722763
sajen,5.05913047311633
piatu,5.0590840962474
sadak,5.05896732104408
asbut,5.05891560494457
kobra,5.05873895650444
sewat,5.05873611073957
luyak,5.05858930558318
kelop,5.05857868444035
bacek,5.05845276134677
ampuk,5.05842034357282
letih,5.05802582273786
strip,5.05772470776149
hamun,5.05663449134268
kundi,5.05660916679098
kilai,5.0565659804022
sikak,5.05656532827873
labeh,5.05654741814413
disel,5.05638573350871
genit,5.05627182598634
manai,5.05626818345064
kelom,5.05624367232292
garai,5.05611514875954
modar,5.05598404411896
liwat,5.0559115635786
haiku,5.05556295719047
lotus,5.0553674983688
takik,5.0551941424718
pomal,5.05495241555718
pirol,5.05475351489023
islah,5.05471638998538
lanji,5.05453682803793
krida,5.05428110525717
ambek,5.05420995552369
cukir,5.05391842328556
tirai,5.05367279476721
lidah,5.05353419196748
until,5.0533153029246
reluh,5.05272757039734
rehab,5.05263667169527
katik,5.05259621871543
timor,5.05240381898389
ludes,5.05234381100891
atlas,5.05181136983277
dusin,5.05179126163211
oplas,5.05147593216558
cupai,5.05141782632423
sadar,5.05125524909104
perlu,5.05121921676647
jurik,5.05102571557455
rasam,5.05050791335172
cekur,5.05014390549462
radai,5.04985477519122
calok,5.04980061331075
panto,5.04971836594644
pensi,5.04951376847859
besok,5.04935095974429
makan,5.04926373489554
absen,5.04909575868945
cekap,5.0489775460929
sabat,5.04893057653111
sulih,5.04884107875659
jelau,5.04882173683811
peron,5.04840834452741
lukeh,5.04796133295166
kekar,5.04793797496476
entah,5.04793197899294
sedah,5.04756449677669
sudah,5.04734080433091
nipah,5.04726147218857
tajen,5.04716801929675
heban,5.04709746115807
saldo,5.04703037692873
capil,5.04640462550182
sagon,5.04636211708774
timpa,5.04625905225734
cekam,5.04621801780776
kadas,5.04617392469815
japuk,5.04609818718069
layuk,5.04584045452944
huler,5.04508206856293
kinca,5.04484387053281
daras,5.04457914041132
harak,5.04395739897536
kodam,5.04365238446738
hasib,5.04357942273785
natal,5.04350866586062
darat,5.04349791281362
pecat,5.0434254388092
bodar,5.0433152230189
kaung,5.04316750312518
cunia,5.04302973558966
lesih,5.04299499190504
rapal,5.04279047836919
hudai,5.04218444127995
arnal,5.04203999716695
rancu,5.04189897340531
galih,5.04186587156962
jalen,5.04154047433163
repot,5.04149809136822
jeruk,5.04148710909217
catok,5.04090293962093
yakin,5.04069699582271
duhai,5.04044419397363
osean,5.04018376522898
colak,5.03992608684251
ampit,5.03985052193593
cukam,5.03897666660677
burda,5.03853183214081
abrip,5.03843909568526
genis,5.03798504183211
gutis,5.0379588877872
jebak,5.03753096303104
unsil,5.03751460422421
amber,5.03726401774506
komen,5.03718905397279
gabsi,5.03698363112475
perih,5.0368940657435
dugas,5.03684103549324
pucat,5.03683319422193
embal,5.03619296271021
sogan,5.0357339469239
menag,5.03564740166547
kisai,5.03541766048909
amien,5.03538075944051
macis,5.03532908818599
pudek,5.03531603767599
umpan,5.03513309674824
hantu,5.03493499679751
suite,5.03474398885486
incar,5.03471413898398
malas,5.03428544584743
auman,5.03414766883005
bakau,5.0338278594467
dusta,5.03370300085064
najis,5.033624506105
kurau,5.03346037409854
sawut,5.03289546115654
patal,5.0328256318308
moler,5.03265072146406
kento,5.03261176025671
ihram,5.03256159968002
kahar,5.03254543018338
gadri,5.03174856783115
porus,5.03167632557446
moril,5.03160786721476
tonus,5.0315753628494
largo,5.03080049060196
antre,5.03074127678998
ruyat,5.03017875752978
lapas,5.03001293807618
nasal,5.02995595109078
untad,5.02978861736842
sifat,5.02955062015383
cekit,5.02942863881129
cakup,5.02925361854387
camil,5.02923180452673
fatur,5.02916889547298
dimer,5.02903536115914
aspri,5.0290223621684
tigel,5.02877854098129
romet,5.02849415560738
tanbo,5.02828677884688
resko,5.02826390947196
yakut,5.02818308539306
ramal,5.02813417851515
cepat,5.02777313434785
kecil,5.02766992223231
galon,5.02764772024796
tagih,5.02758457289166
mudik,5.02734657816104
kejur,5.02702681991249
melor,5.02682341049071
welas,5.02681106135359
saing,5.02657828087149
kasab,5.02618037430137
ampis,5.02560901341685
kejam,5.02558475746123
salap,5.02551103603417
jeram,5.0255091154763
rupst,5.02534382518573
pandu,5.02534322158933
tamas,5.02511749413009
abnus,5.02496358979889
punti,5.02488098347789
bermi,5.0248171547646
limpa,5.02416591191272
rakuk,5.0234774924069
hisab,5.02335759863607
salam,5.02328760085954
meduk,5.02279709279634
rajim,5.02263552367625
delah,5.02224385404772
emban,5.02182803954669
morel,5.02156526918303
derma,5.02156075073179
pasal,5.02135531414627
loper,5.02121011187541
sikai,5.0211417312264
musti,5.02113405854683
kejap,5.02085272556076
kayun,5.02073767722162
kemon,5.02069411748239
gardu,5.02068266931245
sobei,5.02065144225056
pijat,5.02058851111199
basat,5.0204702605634
tapal,5.02034659685125
sekop,5.02030472933999
rajok,5.0202111219286
batas,5.02019807272349
umrah,5.02014105641463
jerap,5.01997850633525
aerob,5.01983346537827
panas,5.01982752008382
balas,5.01973016240725
nijas,5.01942779569303
cipan,5.01940568017739
akbar,5.01893842361136
rewan,5.01892683760076
teluh,5.01817107086611
togan,5.01798842703925
imbau,5.01797474915355
jamur,5.01795229278009
ideal,5.01791386494579
wakun,5.01785195994374
rerak,5.0177117518136
regah,5.01742091597621
tewas,5.01734437040807
abras,5.01718173550378
resto,5.01710565133511
gorek,5.01702713588233
peltu,5.0169079717953
ladak,5.01685457200394
cilap,5.01655096801658
ibrah,5.01621388492867
ultah,5.01611365532262
kuasa,5.01610877889111
porah,5.01554332038915
timba,5.01552648110281
sekak,5.01528231869254
feral,5.01526277864453
ambur,5.01506261968788
bakhu,5.01402674885867
wisal,5.01395438491011
lawer,5.01334722226544
beduk,5.01333733886764
raban,5.0131155911993
sadai,5.01268544078195
polet,5.0126527818909
dasar,5.01259313147857
notes,5.01236561758191
sapau,5.01223591388132
tempa,5.01215898523645
lewat,5.01172262659493
kadal,5.011521185197
kored,5.01120570183511
erbis,5.01104128154296
pokta,5.01093742793352
andil,5.01091103635592
pasan,5.0106971280366
isnad,5.01028001569511
sendi,5.01014935252023
jarum,5.0094837435466
stkip,5.00941391371428
puder,5.00931287764287
saman,5.00919660468211
datar,5.00914437589845
rumba,5.00872496798781
kemih,5.00872217069947
sahid,5.0086581109348
biksu,5.00856394952628
dekor,5.00835932202999
tikai,5.00797330646512
gemik,5.00792838192661
ludah,5.00785948853638
jerit,5.00755993762191
cemat,5.00750342193689
desah,5.0073346315271
pilot,5.00692840125643
banto,5.00659877778069
halte,5.00628497770541
minor,5.00626355121771
tiara,5.00594280009202
sewal,5.00573479701408
merih,5.00525036141469
kucit,5.00506743772917
beron,5.00426224729225
kenaf,5.00410916876334
entri,5.00372586026194
unhas,5.00326120156958
palau,5.00315713401272
umban,5.0030947406683
talam,5.00304152157596
cerut,5.00279907059765
ingau,5.00274875820365
sumpa,5.00266057617508
salju,5.00256288753865
gerim,5.00246386757286
silaf,5.00243991634592
tazir,5.00239346521232
bacin,5.00199566626589
dugal,5.00173760569077
pedis,5.00173460448552
gosan,5.00159112010423
cudak,5.00155714052238
cakep,5.00132353360311
pauhi,5.0012481911356
decak,5.00108950860531
kelak,5.00102244567446
ranap,5.00094182190699
dulag,5.00075341479719
ustad,5.00048111165489
kaver,5.00038861733118
alias,5.00038805335602
aglet,5.00036776807246
pinru,5.00010129448783
mulok,4.99977756995127
alusi,4.99955142184316
culik,4.99930809770646
polis,4.99906047241665
keroh,4.99901451292316
kopah,4.99900876577179
tekak,4.99854318012499
mandu,4.99851007107009
liwan,4.99842650765284
kecut,4.99823308586268
trans,4.99814835028022
sedoa,4.99807865029074
celuk,4.99790107258043
ontam,4.99779467930904
ritme,4.9969819372242
layur,4.99656576390434
biduk,4.99654249735433
debuk,4.99619649338881
ketak,4.99563190475877
pecal,4.99549387340511
kulak,4.99534821128397
tablo,4.99521609693119
rawun,4.9950439952416
aruan,4.99467356089835
lenga,4.99466252445999
guroa,4.99463749608203
poles,4.99435497568334
durma,4.99283304564876
menor,4.99230792394736
abtar,4.99202508340832
angit,4.99161210788642
budek,4.99159857498228
tukak,4.99117112030745
gerip,4.99097032010821
caduk,4.99093995513473
apiun,4.99037222114402
asbun,4.99018600940692
raksa,4.99000426331591
raung,4.99000163733579
angur,4.98998124518852
pacet,4.98991986589622
ampil,4.98981431002959
labas,4.98977366681907
kisas,4.98973624551944
padmi,4.98942253835053
jimat,4.98909563944153
taman,4.98885290370691
kicut,4.9875895674437
askon,4.98715570078527
alins,4.98712312328593
kutak,4.98711415616287
kikas,4.98662947774567
bandu,4.98639100171586
jamis,4.98619410810106
saban,4.98607690881314
kenop,4.98605097711351
derum,4.98589198543746
pelda,4.98586348621232
matan,4.98582742055129
kukai,4.98545537238101
sando,4.98537171319035
bagor,4.98513251141377
coran,4.98503191382483
kinja,4.98500620707717
napuh,4.98463134479394
kesak,4.98449426026895
cemas,4.98442951794361
sayut,4.98392068040233
kacih,4.98369726092272
degan,4.9836633570264
banat,4.98303196129893
malan,4.98286182333082
dunah,4.98274625262558
kaluk,4.98248273621828
sagar,4.98243224595939
radas,4.98240612673986
etika,4.98231609849575
kasta,4.98231445668859
bupet,4.98224353635846
email,4.98219144368507
masal,4.98204581727795
walet,4.98181734728531
gabor,4.98155902444483
batal,4.98143124905429
radat,4.98142050455232
warok,4.98125712378705
kumpi,4.98102034042306
ranju,4.98064409471888
undae,4.98062378353556
majer,4.98050102995548
jarem,4.98033784351171
kunca,4.98007314855974
demap,4.97981574993678
kolum,4.9796999397576
suara,4.97932153029501
tabal,4.97916159700792
dirum,4.97914360778042
latif,4.97908023911934
cepal,4.97906306643121
bidur,4.97887239032137
cerna,4.97845028866294
wetan,4.97844045147767
latam,4.97818099519034
gobar,4.97708966885871
rakyu,4.97699478539985
